session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
4,2,01-A3,8,21,3,14,113,6,7,40,4
4,2,01-A3,3,29,3,5,40,3,6,39,3
4,2,01-A3,8,32,3,10,51,5,6,39,3
4,2,01-A3,7,37,4,13,111,7,7,40,4
4,2,01-A3,6,33,4,7,42,4,6,39,3
4,2,01-A3,1,6,1,9,66,5,7,40,4
4,2,01-A3,21,122,7,27,179,8,7,40,4
4,2,01-A3,0,2,1,9,87,5,7,40,4
4,2,01-A3,10,24,3,13,53,4,7,40,4
4,2,01-A3,6,28,3,8,54,5,6,39,3
4,2,01-A3,6,20,2,6,35,4,6,39,3
4,2,01-A3,8,21,3,11,54,4,7,40,4
4,2,01-A3,4,46,4,7,82,4,7,40,4
5,2,01-A3,4,50,5,8,70,5,6,39,3
5,2,01-A3,0,3,1,5,93,5,7,40,4
5,2,01-A3,8,28,4,9,43,5,7,40,4
5,2,01-A3,1,0,0,15,80,5,7,40,4
5,2,01-A3,11,82,5,12,115,5,6,39,3
5,2,01-A3,9,52,4,8,67,4,7,40,4
5,2,01-A3,9,50,4,12,79,5,7,40,4
5,2,01-A3,9,38,3,8,53,4,7,40,4
5,2,01-A3,4,60,4,6,98,5,6,39,3
5,2,01-A3,9,26,3,13,47,5,7,40,4
5,2,01-A3,10,21,2,12,40,4,7,40,4
5,2,01-A3,4,25,3,5,65,5,7,40,4
5,2,01-A3,8,37,4,11,76,5,7,40,4
5,2,01-A3,11,38,5,10,70,6,7,40,4
5,2,01-A3,1,3,1,11,42,4,6,39,3
5,2,01-A3,9,135,7,11,198,8,7,40,4
5,2,01-A3,1,20,4,3,39,5,6,39,3
5,2,01-A3,7,66,3,7,89,4,6,39,3
5,2,01-A3,2,129,7,28,559,12,6,39,3
5,2,01-A3,3,23,3,6,42,4,6,39,3
5,2,01-A3,5,24,3,11,124,6,6,39,3
5,2,01-A3,9,12,3,11,44,3,7,40,4
5,2,01-A3,1,0,0,9,56,5,7,40,4
5,2,01-A3,5,46,4,6,71,5,6,39,3
5,2,01-A3,6,36,2,7,52,3,7,40,4
5,2,01-A3,14,156,8,15,169,8,7,40,4
5,2,01-A3,4,46,4,7,80,5,7,40,4
5,2,01-A3,1,28,4,3,81,5,7,40,4
5,2,01-A3,8,24,2,11,76,3,7,40,4
5,2,01-A3,5,22,3,10,52,4,7,40,4
5,2,01-A3,9,98,7,12,100,7,7,40,4
5,2,01-A3,6,25,4,9,37,4,7,40,4
5,2,01-A3,6,74,5,7,85,5,7,40,4
5,2,01-A3,12,14,2,12,23,3,6,39,3
5,2,01-A3,11,64,5,16,73,5,7,40,4
5,2,01-A3,10,21,3,14,48,5,7,40,4
5,2,01-A3,4,27,3,5,105,6,7,40,4
5,2,01-A3,12,20,3,13,38,3,6,39,3
5,2,01-A3,5,19,2,10,72,5,7,40,4
5,2,01-A3,3,16,3,8,26,4,7,40,4
5,2,01-A3,11,30,3,17,80,5,7,40,4
5,2,01-A3,20,832,12,26,933,13,6,39,3
5,2,01-A3,3,47,4,6,77,5,7,40,4
5,2,01-A3,4,81,6,7,117,8,7,40,4
5,2,01-A3,10,19,3,12,53,5,7,40,4
5,2,01-A3,3,48,3,7,165,5,7,40,4
5,2,01-A3,10,11,3,10,36,4,6,39,3
5,2,01-A3,4,18,3,8,58,5,7,40,4
5,2,01-A3,19,33,4,24,59,5,7,40,4
5,2,01-A3,8,70,4,9,34,4,7,40,4
5,2,01-A3,4,5,1,9,56,4,7,40,4
5,2,01-A3,9,17,3,9,26,4,7,40,4
5,2,01-A3,11,41,4,15,89,6,7,40,4
5,2,01-A3,9,63,4,11,90,5,6,39,3
5,2,01-A3,15,187,7,26,326,9,6,39,3
5,2,01-A3,3,50,4,8,79,5,7,40,4
5,2,01-A3,12,16,2,15,45,5,7,40,4
5,2,01-A3,18,112,6,18,95,6,6,39,3
5,2,01-A3,6,16,2,10,88,6,7,40,4
5,2,01-A3,8,68,5,13,132,7,6,39,3
5,2,01-A3,11,37,3,15,142,7,7,40,4
5,2,01-A3,3,38,4,7,42,4,7,40,4
5,2,01-A3,2,20,3,10,89,6,7,40,4
5,2,01-A3,7,20,2,10,64,4,7,40,4
5,2,01-A3,0,3,1,0,0,0,7,40,4
5,2,01-A3,12,39,3,13,58,4,7,40,4
5,2,01-A3,12,54,4,13,57,4,6,39,3
5,2,01-A3,11,22,3,13,46,4,7,40,4
5,2,01-A3,13,55,4,15,58,5,6,39,3
5,2,01-A3,8,21,3,10,40,4,7,40,4
5,2,01-A3,6,7,2,7,18,3,6,39,3
5,2,01-A3,8,124,7,7,266,7,7,40,4
5,2,01-A3,23,876,14,77,2008,22,7,40,4
5,2,01-A3,0,40,3,7,60,5,6,39,3
5,2,01-A3,4,25,4,6,70,5,6,39,3
5,2,01-A3,8,76,5,13,95,5,7,40,4
5,2,01-A3,4,42,4,9,159,6,7,40,4
1,2,01-A4,12,338,10,20,444,10,6,45,5
1,2,01-A4,9,293,8,10,273,6,6,45,5
1,2,01-A4,10,36,4,22,78,6,6,45,5
1,2,01-A4,4,40,4,12,210,9,6,45,5
1,2,01-A4,9,57,4,10,65,5,6,45,5
1,2,01-A4,14,98,6,24,334,11,6,45,5
1,2,01-A4,5,73,5,5,100,6,6,45,5
1,2,01-A4,8,25,3,12,69,6,6,45,5
1,2,01-A4,7,102,5,6,73,6,6,45,5
1,2,01-A4,5,32,3,7,64,3,6,45,5
1,2,01-A4,14,473,12,24,409,11,6,45,5
1,2,01-A4,1,17,2,8,47,3,6,45,5
1,2,01-A4,8,79,4,11,90,5,6,45,5
1,2,01-A4,16,34,3,23,69,5,6,45,5
1,2,01-A4,15,107,6,21,171,8,6,45,5
1,2,01-A4,8,45,5,8,94,6,6,45,5
1,2,01-A4,5,27,3,15,356,11,6,45,5
1,2,01-A4,7,45,5,9,85,6,6,45,5
1,2,01-A4,6,61,5,8,70,5,6,45,5
1,2,01-A4,16,119,6,19,222,8,6,45,5
1,2,01-A4,30,500,15,30,413,13,6,45,5
1,2,01-A4,4,378,11,10,199,7,6,45,5
1,2,01-A4,4,30,3,8,125,6,6,45,5
1,2,01-A4,8,16,3,8,18,2,6,45,5
1,2,01-A4,11,204,9,13,255,10,6,45,5
1,2,01-A4,17,260,9,16,290,10,6,45,5
1,2,01-A4,16,59,5,27,147,7,6,45,5
1,2,01-A4,16,92,5,17,181,7,6,45,5
1,2,01-A4,10,765,15,21,650,15,6,45,5
1,2,01-A4,20,357,12,32,597,15,6,45,5
1,2,01-A4,15,167,7,17,232,9,6,45,5
1,2,01-A4,7,46,4,12,81,6,6,45,5
1,2,01-A4,7,3,1,13,84,5,6,45,5
1,2,01-A4,6,97,6,7,253,7,6,45,5
1,2,01-A4,17,50,4,42,336,10,6,45,5
1,2,01-A4,8,45,5,5,50,5,6,45,5
1,2,01-A4,0,2,1,7,125,7,6,45,5
1,2,01-A4,14,114,6,15,151,9,6,45,5
1,2,01-A4,10,76,5,12,102,6,6,45,5
1,2,01-A4,5,5,2,11,115,7,6,45,5
1,2,01-A4,9,45,4,8,63,4,6,45,5
1,2,01-A4,13,127,6,16,189,8,6,45,5
1,2,01-A4,2,0,0,10,92,6,6,45,5
1,2,01-A4,9,63,5,16,118,7,6,45,5
1,2,01-A4,10,54,5,11,195,9,6,45,5
1,2,01-A4,30,728,13,35,768,13,6,45,5
1,2,01-A4,4,201,9,14,158,7,6,45,5
1,2,01-A4,9,33,4,14,74,5,6,45,5
1,2,01-A4,13,157,9,14,225,10,6,45,5
1,2,01-A4,10,65,5,8,45,5,6,45,5
1,2,01-A4,8,66,5,9,90,4,6,45,5
1,2,01-A4,7,58,5,9,64,6,6,45,5
1,2,01-A4,8,220,8,11,299,10,6,45,5
1,2,01-A4,17,193,9,21,236,9,6,45,5
1,2,01-A4,4,127,7,5,74,5,6,45,5
1,2,01-A4,14,164,8,14,131,7,6,45,5
1,2,01-A4,7,260,6,8,276,6,6,45,5
1,2,01-A4,5,140,7,6,195,7,6,45,5
1,2,01-A4,22,243,10,18,286,9,6,45,5
1,2,01-A4,9,83,6,13,148,8,6,45,5
1,2,01-A4,10,168,6,16,212,8,6,45,5
1,2,01-A4,6,61,4,12,116,5,6,45,5
1,2,01-A4,9,208,8,15,220,8,6,45,5
1,2,01-A4,0,105,5,2,134,6,6,45,5
2,2,01-A4,16,58,5,18,90,6,6,45,5
2,2,01-A4,11,52,5,19,169,7,6,45,5
2,2,01-A4,1,57,3,4,90,4,6,45,5
2,2,01-A4,24,687,14,40,1496,18,6,45,5
2,2,01-A4,7,88,6,12,78,6,6,45,5
2,2,01-A4,11,19,3,15,47,5,6,45,5
2,2,01-A4,23,2235,26,59,2892,26,6,45,5
2,2,01-A4,6,67,4,9,87,5,6,45,5
2,2,01-A4,9,120,7,8,133,8,6,45,5
2,2,01-A4,5,35,4,6,53,5,6,45,5
2,2,01-A4,6,143,6,9,172,6,6,45,5
2,2,01-A4,2,103,5,3,145,6,6,45,5
2,2,01-A4,12,309,10,16,469,11,6,45,5
2,2,01-A4,7,16,2,13,58,4,6,45,5
2,2,01-A4,11,66,5,17,123,7,6,45,5
2,2,01-A4,11,1331,20,42,1479,20,6,45,5
3,2,01-A4,25,92,6,31,186,7,6,45,5
3,2,01-A4,9,35,4,8,66,5,6,45,5
3,2,01-A4,8,47,5,12,109,6,6,45,5
3,2,01-A4,15,243,8,22,474,13,6,45,5
3,2,01-A4,6,16,3,11,58,6,6,45,5
3,2,01-A4,7,47,5,10,60,5,6,45,5
3,2,01-A4,28,221,8,33,542,13,6,45,5
3,2,01-A4,10,49,4,12,72,5,6,45,5
3,2,01-A4,12,53,4,13,49,5,6,45,5
3,2,01-A4,11,15,3,13,75,6,6,45,5
3,2,01-A4,7,170,9,9,181,7,6,45,5
3,2,01-A4,12,152,8,12,186,7,6,45,5
3,2,01-A4,7,29,3,8,46,5,6,45,5
3,2,01-A4,10,468,10,10,671,11,6,45,5
3,2,01-A4,10,121,7,10,207,8,6,45,5
3,2,01-A4,11,1139,17,16,1178,18,6,45,5
3,2,01-A4,13,226,8,20,399,11,6,45,5
3,2,01-A4,6,39,4,6,46,5,6,45,5
3,2,01-A4,14,81,5,17,128,7,6,45,5
4,2,01-A4,12,91,5,13,82,5,6,45,5
4,2,01-A4,11,126,6,13,212,8,6,45,5
4,2,01-A4,3,15,2,7,92,6,6,45,5
4,2,01-A4,4,120,6,7,85,6,6,45,5
4,2,01-A4,6,36,4,6,59,5,6,45,5
4,2,01-A4,5,111,6,6,94,6,6,45,5
4,2,01-A4,7,190,7,22,233,9,6,45,5
4,2,01-A4,8,61,5,11,129,8,6,45,5
4,2,01-A4,5,19,3,6,51,5,6,45,5
4,2,01-A4,11,53,5,15,52,4,6,45,5
4,2,01-A4,25,785,13,28,765,12,6,45,5
4,2,01-A4,57,1243,22,75,3980,41,6,45,5
4,2,01-A4,12,50,5,14,133,6,6,45,5
4,2,01-A4,24,139,5,27,173,7,6,45,5
4,2,01-A4,10,439,13,12,460,14,6,45,5
4,2,01-A4,9,96,7,13,196,9,6,45,5
4,2,01-A4,6,82,4,7,83,4,6,45,5
4,2,01-A4,8,41,4,9,47,5,6,45,5
4,2,01-A4,8,138,8,15,243,10,6,45,5
4,2,01-A4,4,32,4,8,70,5,6,45,5
4,2,01-A4,5,53,5,5,75,6,6,45,5
5,2,01-A4,10,53,4,11,66,5,6,45,5
5,2,01-A4,9,192,8,10,196,8,6,45,5
5,2,01-A4,6,86,6,8,86,6,6,45,5
5,2,01-A4,8,65,4,9,93,5,6,45,5
5,2,01-A4,6,55,4,6,75,5,6,45,5
5,2,01-A4,11,33,3,11,49,5,6,45,5
5,2,01-A4,6,78,6,7,89,6,6,45,5
5,2,01-A4,12,39,3,13,58,4,6,45,5
5,2,01-A4,20,117,7,19,132,7,6,45,5
5,2,01-A4,4,50,5,8,70,5,6,45,5
5,2,01-A4,6,69,5,10,140,8,6,45,5
5,2,01-A4,12,86,4,20,231,9,6,45,5
5,2,01-A4,17,207,8,22,308,10,6,45,5
5,2,01-A4,25,507,14,25,533,15,6,45,5
5,2,01-A4,23,206,9,32,341,12,6,45,5
5,2,01-A4,12,18,3,13,89,6,6,45,5
5,2,01-A4,6,170,6,8,203,6,6,45,5
5,2,01-A4,8,23,2,11,56,5,6,45,5
5,2,01-A4,9,64,5,26,134,8,6,45,5
5,2,01-A4,6,86,5,10,115,6,6,45,5
5,2,01-A4,8,41,4,15,96,5,6,45,5
5,2,01-A4,3,8,1,8,39,4,6,45,5
5,2,01-A4,12,48,4,13,59,5,6,45,5
5,2,01-A4,13,55,4,15,58,5,6,45,5
5,2,01-A4,6,49,4,7,104,4,6,45,5
5,2,01-A4,10,33,3,10,109,6,6,45,5
5,2,01-A4,2,14,2,8,71,5,6,45,5
5,2,01-A4,19,152,7,22,193,8,6,45,5
5,2,01-A4,6,53,3,32,469,13,6,45,5
5,2,01-A4,4,46,4,7,80,5,6,45,5
5,2,01-A4,13,41,4,14,82,5,6,45,5
5,2,01-A4,16,428,11,21,445,12,6,45,5
5,2,01-A4,5,50,5,7,58,4,6,45,5
5,2,01-A4,1,22,1,2,25,1,6,45,5
5,2,01-A4,15,297,11,18,351,12,6,45,5
5,2,01-A4,6,177,8,14,245,9,6,45,5
5,2,01-A4,6,345,11,24,272,9,6,45,5
5,2,01-A4,8,105,6,14,470,11,6,45,5
5,2,01-A4,4,283,8,3,242,10,6,45,5
5,2,01-A4,14,877,14,81,2010,22,6,45,5
5,2,01-A4,0,137,7,12,150,7,6,45,5
5,2,01-A4,0,20,3,9,64,4,6,45,5
5,2,01-A4,18,38,4,20,75,5,6,45,5
5,2,01-A4,9,93,6,13,141,7,6,45,5
5,2,01-A4,11,135,5,14,173,6,6,45,5
5,2,01-A4,16,90,6,17,74,6,6,45,5
5,2,01-A4,10,54,4,10,59,5,6,45,5
5,2,01-A4,5,180,9,9,302,12,6,45,5
5,2,01-A4,0,48,3,22,351,11,6,45,5
5,2,01-A4,4,42,4,4,21,3,6,45,5
5,2,01-A4,6,143,8,10,134,7,6,45,5
5,2,01-A4,2,40,3,7,60,5,6,45,5
1,2,01-A5,11,49,4,9,101,6,7,60,4
1,2,01-A5,10,128,7,12,173,8,7,60,4
1,2,01-A5,3,229,7,9,457,10,7,60,4
1,2,01-A5,3,0,0,13,66,5,7,60,4
1,2,01-A5,16,100,5,10,189,8,7,60,4
1,2,01-A5,5,178,6,25,762,17,7,60,4
1,2,01-A5,13,253,8,23,406,10,7,60,4
1,2,01-A5,16,79,5,25,212,9,7,60,4
1,2,01-A5,8,79,4,10,171,7,7,60,4
1,2,01-A5,8,27,3,11,73,5,7,60,4
1,2,01-A5,8,275,10,9,238,9,7,60,4
1,2,01-A5,10,120,4,11,260,6,7,60,4
1,2,01-A5,8,66,5,9,90,4,7,60,4
1,2,01-A5,13,94,6,13,136,8,7,60,4
1,2,01-A5,13,45,3,15,70,5,7,60,4
1,2,01-A5,7,16,2,14,46,4,7,60,4
1,2,01-A5,7,38,4,8,49,5,7,60,4
1,2,01-A5,9,59,5,15,127,7,7,60,4
1,2,01-A5,8,131,6,10,136,7,7,60,4
1,2,01-A5,4,3,1,11,103,4,7,60,4
1,2,01-A5,13,104,5,15,185,7,7,60,4
1,2,01-A5,6,28,2,7,81,5,7,60,4
1,2,01-A5,3,71,5,5,85,6,7,60,4
1,2,01-A5,10,67,5,12,94,5,7,60,4
1,2,01-A5,4,3,1,11,201,6,7,60,4
1,2,01-A5,14,151,7,21,254,9,7,60,4
1,2,01-A5,5,32,3,7,64,3,7,60,4
1,2,01-A5,13,157,9,14,225,10,7,60,4
1,2,01-A5,1,8,1,7,127,7,7,60,4
1,2,01-A5,9,68,4,11,125,7,7,60,4
1,2,01-A5,18,375,11,20,358,11,7,60,4
1,2,01-A5,4,12,2,7,48,4,7,60,4
1,2,01-A5,11,172,8,13,255,10,7,60,4
1,2,01-A5,0,9,2,0,11,2,7,60,4
1,2,01-A5,6,34,4,8,34,4,7,60,4
1,2,01-A5,14,310,10,17,367,12,7,60,4
1,2,01-A5,19,84,5,29,219,9,7,60,4
1,2,01-A5,9,122,7,13,193,8,7,60,4
1,2,01-A5,5,47,4,8,83,5,7,60,4
1,2,01-A5,18,21,3,33,354,11,7,60,4
1,2,01-A5,19,203,8,34,309,10,7,60,4
2,2,01-A5,3,123,6,13,147,7,7,60,4
2,2,01-A5,13,26,3,14,71,5,7,60,4
2,2,01-A5,17,42,4,16,77,5,7,60,4
2,2,01-A5,15,150,6,19,361,9,7,60,4
2,2,01-A5,7,26,3,15,56,5,7,60,4
2,2,01-A5,6,25,2,8,148,5,7,60,4
2,2,01-A5,6,15,3,9,23,4,7,60,4
2,2,01-A5,10,77,4,13,128,7,7,60,4
2,2,01-A5,7,22,3,11,53,4,7,60,4
2,2,01-A5,13,73,6,14,140,6,7,60,4
2,2,01-A5,4,61,4,8,118,4,7,60,4
2,2,01-A5,4,47,5,8,162,8,7,60,4
2,2,01-A5,5,35,4,7,95,6,7,60,4
2,2,01-A5,9,45,4,11,61,4,7,60,4
2,2,01-A5,2,38,3,9,201,7,7,60,4
2,2,01-A5,8,31,4,10,44,4,7,60,4
2,2,01-A5,9,62,5,12,116,7,7,60,4
3,2,01-A5,5,38,5,11,119,7,7,60,4
3,2,01-A5,9,80,7,10,127,7,7,60,4
3,2,01-A5,6,86,5,8,164,7,7,60,4
3,2,01-A5,7,66,4,8,33,4,7,60,4
3,2,01-A5,7,70,5,10,109,6,7,60,4
3,2,01-A5,10,21,3,14,57,4,7,60,4
3,2,01-A5,7,378,8,9,378,8,7,60,4
3,2,01-A5,10,116,7,13,188,8,7,60,4
4,2,01-A5,6,15,3,9,50,4,7,60,4
4,2,01-A5,15,116,7,22,342,13,7,60,4
4,2,01-A5,13,166,8,16,188,8,7,60,4
4,2,01-A5,8,66,5,8,73,5,7,60,4
4,2,01-A5,4,45,3,8,146,6,7,60,4
4,2,01-A5,8,88,5,10,118,6,7,60,4
4,2,01-A5,7,68,5,8,96,6,7,60,4
4,2,01-A5,5,48,5,9,97,5,7,60,4
4,2,01-A5,6,26,2,9,464,8,7,60,4
4,2,01-A5,5,82,5,6,103,5,7,60,4
4,2,01-A5,4,162,5,4,156,6,7,60,4
4,2,01-A5,26,1243,22,75,3980,41,7,60,4
5,2,01-A5,9,94,7,12,135,7,7,60,4
5,2,01-A5,12,28,3,13,83,6,7,60,4
5,2,01-A5,6,55,4,6,75,5,7,60,4
5,2,01-A5,9,33,2,6,68,4,7,60,4
5,2,01-A5,6,98,7,7,121,7,7,60,4
5,2,01-A5,10,53,4,11,89,5,7,60,4
5,2,01-A5,14,107,5,14,115,5,7,60,4
5,2,01-A5,8,110,6,13,137,6,7,60,4
5,2,01-A5,12,125,7,11,315,10,7,60,4
5,2,01-A5,7,19,3,6,75,5,7,60,4
5,2,01-A5,6,222,8,10,260,9,7,60,4
5,2,01-A5,2,10,2,2,73,4,7,60,4
5,2,01-A5,7,42,4,7,78,4,7,60,4
5,2,01-A5,7,148,6,7,120,4,7,60,4
5,2,01-A5,6,86,6,8,86,6,7,60,4
5,2,01-A5,7,138,8,6,103,5,7,60,4
5,2,01-A5,19,877,14,81,2010,22,7,60,4
5,2,01-A5,17,301,11,19,369,11,7,60,4
5,2,01-A5,18,80,5,22,147,8,7,60,4
5,2,01-A5,6,77,5,6,94,5,7,60,4
5,2,01-A5,8,22,3,10,41,5,7,60,4
5,2,01-A5,14,131,7,17,235,9,7,60,4
5,2,01-A5,28,71,5,29,193,9,7,60,4
5,2,01-A5,11,30,3,17,82,5,7,60,4
5,2,01-A5,6,15,2,7,79,5,7,60,4
5,2,01-A5,6,52,4,8,66,5,7,60,4
5,2,01-A5,15,145,6,18,279,9,7,60,4
5,2,01-A5,9,124,6,9,207,7,7,60,4
5,2,01-A5,17,273,10,33,457,13,7,60,4
5,2,01-A5,5,64,5,20,200,8,7,60,4
5,2,01-A5,7,29,4,9,74,6,7,60,4
5,2,01-A5,0,1,1,9,50,5,7,60,4
5,2,01-A5,11,58,5,13,170,8,7,60,4
5,2,01-A5,11,46,4,12,52,4,7,60,4
5,2,01-A5,8,70,6,10,114,7,7,60,4
5,2,01-A5,9,67,4,11,90,5,7,60,4
5,2,01-A5,10,170,7,14,225,8,7,60,4
5,2,01-A5,6,49,4,7,104,4,7,60,4
5,2,01-A5,6,7,2,7,37,4,7,60,4
5,2,01-A5,7,21,2,10,56,5,7,60,4
5,2,01-A5,7,8,2,12,40,4,7,60,4
1,2,01-A6,15,123,6,16,191,7,7,70,5
1,2,01-A6,7,65,4,8,122,5,7,70,5
1,2,01-A6,6,124,7,8,167,7,7,70,5
1,2,01-A6,11,76,4,14,221,8,7,70,5
1,2,01-A6,4,159,7,10,186,7,7,70,5
1,2,01-A6,5,110,5,6,168,6,7,70,5
1,2,01-A6,12,77,5,12,151,7,7,70,5
1,2,01-A6,7,49,3,10,101,5,7,70,5
1,2,01-A6,8,51,5,13,94,6,7,70,5
1,2,01-A6,16,109,5,20,209,7,7,70,5
1,2,01-A6,7,143,7,8,112,6,7,70,5
1,2,01-A6,5,38,3,11,144,8,7,70,5
1,2,01-A6,13,153,8,14,240,8,7,70,5
1,2,01-A6,0,105,5,2,134,6,7,70,5
1,2,01-A6,10,125,7,14,148,6,7,70,5
1,2,01-A6,14,170,5,13,266,7,7,70,5
1,2,01-A6,11,69,4,10,134,7,7,70,5
1,2,01-A6,4,60,4,5,110,5,7,70,5
1,2,01-A6,3,82,5,6,126,5,7,70,5
1,2,01-A6,8,92,5,10,117,6,7,70,5
1,2,01-A6,15,75,6,15,163,8,7,70,5
1,2,01-A6,10,127,7,12,172,8,7,70,5
1,2,01-A6,9,101,7,13,134,6,7,70,5
1,2,01-A6,10,160,8,10,149,7,7,70,5
1,2,01-A6,7,41,4,11,381,9,7,70,5
1,2,01-A6,16,218,7,18,272,8,7,70,5
1,2,01-A6,8,243,7,11,267,7,7,70,5
1,2,01-A6,3,417,11,12,455,12,7,70,5
1,2,01-A6,1,71,5,9,132,6,7,70,5
1,2,01-A6,7,47,3,12,114,6,7,70,5
1,2,01-A6,13,28,3,14,120,5,7,70,5
1,2,01-A6,41,1924,23,67,2627,23,7,70,5
1,2,01-A6,0,116,5,9,350,9,7,70,5
1,2,01-A6,4,72,5,12,114,7,7,70,5
1,2,01-A6,9,39,4,9,87,5,7,70,5
1,2,01-A6,8,23,2,13,80,4,7,70,5
1,2,01-A6,7,33,4,7,80,5,7,70,5
1,2,01-A6,2,49,5,13,185,10,7,70,5
1,2,01-A6,11,98,4,7,165,4,7,70,5
1,2,01-A6,8,275,10,9,238,9,7,70,5
1,2,01-A6,7,61,3,10,151,8,7,70,5
2,2,01-A6,12,114,6,13,107,6,7,70,5
2,2,01-A6,10,66,5,10,83,5,7,70,5
2,2,01-A6,10,19,3,13,55,5,7,70,5
2,2,01-A6,6,121,5,9,127,6,7,70,5
2,2,01-A6,6,110,5,10,159,7,7,70,5
2,2,01-A6,14,46,4,16,78,5,7,70,5
3,2,01-A6,11,186,7,12,388,9,7,70,5
3,2,01-A6,9,421,12,20,640,17,7,70,5
3,2,01-A6,9,212,7,14,414,10,7,70,5
3,2,01-A6,6,15,2,7,86,5,7,70,5
3,2,01-A6,18,478,13,33,533,14,7,70,5
3,2,01-A6,0,222,10,10,247,10,7,70,5
4,2,01-A6,11,67,4,13,136,5,7,70,5
4,2,01-A6,8,66,5,8,73,5,7,70,5
4,2,01-A6,9,226,8,14,259,9,7,70,5
4,2,01-A6,2,3,1,12,44,5,7,70,5
4,2,01-A6,18,253,9,36,428,12,7,70,5
4,2,01-A6,0,88,5,10,128,6,7,70,5
4,2,01-A6,10,144,6,25,234,7,7,70,5
5,2,01-A6,0,150,7,13,207,7,7,70,5
5,2,01-A6,0,98,6,14,194,8,7,70,5
5,2,01-A6,3,130,7,9,151,7,7,70,5
5,2,01-A6,6,86,6,8,86,6,7,70,5
5,2,01-A6,9,92,7,9,143,7,7,70,5
5,2,01-A6,10,38,5,13,70,5,7,70,5
5,2,01-A6,9,81,5,15,125,5,7,70,5
5,2,01-A6,2,22,2,13,325,12,7,70,5
5,2,01-A6,6,148,6,10,220,9,7,70,5
5,2,01-A6,7,148,6,7,120,4,7,70,5
5,2,01-A6,6,187,8,12,193,8,7,70,5
5,2,01-A6,8,42,4,11,63,5,7,70,5
5,2,01-A6,13,77,7,14,243,11,7,70,5
5,2,01-A6,4,80,5,4,191,8,7,70,5
5,2,01-A6,12,95,5,11,146,7,7,70,5
5,2,01-A6,2,36,2,0,42,3,7,70,5
5,2,01-A6,7,39,4,8,51,5,7,70,5
5,2,01-A6,12,133,6,21,374,10,7,70,5
5,2,01-A6,11,30,3,17,82,5,7,70,5
5,2,01-A6,9,74,5,9,104,6,7,70,5
5,2,01-A6,11,73,7,10,75,6,7,70,5
5,2,01-A6,10,43,4,9,98,6,7,70,5
5,2,01-A6,4,140,6,5,199,7,7,70,5
5,2,01-A6,9,108,6,11,181,8,7,70,5
5,2,01-A6,8,177,8,11,246,10,7,70,5
5,2,01-A6,3,80,3,4,162,6,7,70,5
5,2,01-A6,13,149,8,16,293,11,7,70,5
5,2,01-A6,16,187,7,26,326,9,7,70,5
5,2,01-A6,15,84,5,30,229,8,7,70,5
5,2,01-A6,9,31,4,8,66,5,7,70,5
5,2,01-A6,17,279,9,24,333,10,7,70,5
1,2,01-B1,1,0,0,13,145,7,5,118,6
1,2,01-B1,6,32,3,6,148,8,5,118,6
1,2,01-B1,6,90,5,9,256,9,5,118,6
1,2,01-B1,7,168,8,8,228,8,5,118,6
1,2,01-B1,9,267,10,12,237,8,5,118,6
1,2,01-B1,3,103,6,6,211,8,5,118,6
1,2,01-B1,2,52,5,7,130,7,5,118,6
1,2,01-B1,7,69,5,13,367,13,5,118,6
1,2,01-B1,5,39,4,9,127,5,5,118,6
1,2,01-B1,10,71,5,9,132,6,5,118,6
1,2,01-B1,10,167,8,11,278,10,5,118,6
1,2,01-B1,2,12,3,4,37,4,5,118,6
1,2,01-B1,2,18,3,4,155,7,5,118,6
1,2,01-B1,12,98,6,13,170,7,5,118,6
1,2,01-B1,4,274,10,10,384,12,5,118,6
1,2,01-B1,0,116,5,13,184,8,5,118,6
1,2,01-B1,3,134,6,10,188,7,5,118,6
1,2,01-B1,8,99,6,11,168,7,5,118,6
1,2,01-B1,9,133,7,17,396,10,5,118,6
1,2,01-B1,11,254,9,11,272,12,5,118,6
1,2,01-B1,2,537,13,9,643,14,5,118,6
1,2,01-B1,3,92,5,8,175,7,5,118,6
1,2,01-B1,7,161,8,10,212,9,5,118,6
1,2,01-B1,3,83,5,10,154,7,5,118,6
1,2,01-B1,9,915,8,10,1101,7,5,118,6
1,2,01-B1,3,63,4,5,135,6,5,118,6
1,2,01-B1,10,149,6,10,185,8,5,118,6
1,2,01-B1,0,406,10,17,459,10,5,118,6
1,2,01-B1,0,117,6,4,133,7,5,118,6
1,2,01-B1,0,646,8,22,810,10,5,118,6
1,2,01-B1,0,330,11,23,428,13,5,118,6
1,2,01-B1,0,156,8,4,124,7,5,118,6
1,2,01-B1,4,112,7,10,307,11,5,118,6
1,2,01-B1,3,322,9,6,338,9,5,118,6
1,2,01-B1,1,30,3,6,165,6,5,118,6
1,2,01-B1,7,119,6,11,215,7,5,118,6
1,2,01-B1,13,320,11,16,641,13,5,118,6
1,2,01-B1,0,110,5,8,197,6,5,118,6
1,2,01-B1,5,1836,9,6,2229,9,5,118,6
1,2,01-B1,1,315,8,2,352,9,5,118,6
1,2,01-B1,5,141,5,5,308,10,5,118,6
1,2,01-B1,3,154,8,5,347,12,5,118,6
1,2,01-B1,14,319,10,15,515,16,5,118,6
